time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-3.61024978775,2.0385290648,21.0370204334,0.150671787356,0.0718816939528,0.0,-2.57568722063,2.30334891753,5.45702914515,0.0235245306404,0.0203185053931,0.0,440.9694080826449,441.16628794760425,441.3636929089929,441.06551165257997
3.6000000000000028,-3.76649598387,2.17979432962,21.3675167348,0.152124727779,0.0725186998593,0.0,-2.63262548574,2.4054950861,5.55884740134,0.0255631672415,-0.0293233898262,0.0,473.7153566887512,469.8819032646007,472.7230681741655,472.8801991330459
3.660000000000003,-3.92570293726,2.32623375763,21.6977633775,0.154097226352,0.0706389704184,0.0,-2.67423098284,2.47597603898,5.44986248843,0.0445059034246,-0.0356750832315,0.0,405.8121188915121,405.2409791756384,404.26002168383087,405.96423268467777
3.720000000000003,-4.0878068903,2.4778390851,22.0273404867,0.157022370195,0.0680839993925,0.0,-2.72902095462,2.57768877054,5.53548771056,0.0561189489269,-0.0623008235705,0.0,468.33199603988635,466.2549844801731,467.7352519593642,468.64026973742176
3.780000000000003,-4.2528799018,2.63496716981,22.3580699169,0.160119667877,0.0645883691985,0.0,-2.77319503702,2.66015877896,5.48898452529,0.0406320161082,-0.0512083942709,0.0,426.6199463196435,427.56367909177715,427.2473910143953,425.9264384408529
3.840000000000003,-4.42056481273,2.79709219618,22.6860682922,0.163101391343,0.062035168577,0.0,-2.81614479492,2.74420592645,5.44443530441,0.0634703981315,-0.0292615032207,0.0,426.05870754553683,427.9301950007748,426.31467543909446,428.2636662451898
3.900000000000003,-4.59108773733,2.96505966837,23.0159721375,0.166638566674,0.0611431921713,0.0,-2.86783223009,2.85492809012,5.55163462294,0.0479027339352,0.00445144380819,0.0,473.39613376151186,475.9836725071143,475.6044593713404,474.41254884217847
3.960000000000003,-4.76466840402,3.13961689573,23.3516272905,0.169620184321,0.0621808492324,0.0,-2.91826609029,2.96377946637,5.63623139587,0.053053173647,0.0351340947847,0.0,469.3126087800157,471.68851010638474,468.31745963298323,468.71937851659953
4.020000000000002,-4.94098481525,3.31987658285,23.6872402291,0.172789837981,0.064159518914,0.0,-2.95915382121,3.04510350148,5.55112279113,0.0523726489355,0.0282740513695,0.0,416.5035022675664,415.9034497182812,416.3225175048202,416.26498332615165
4.080000000000001,-5.11988487017,3.50530291181,24.0191788398,0.17572921582,0.0656731032557,0.0,-3.00435462012,3.13596497832,5.5134966225,0.0411826752941,0.0183035529329,0.0,432.0892977424574,431.24786149573396,432.1368543736561,431.19389601253965
4.14,-5.3017709633,3.69685600896,24.3524584292,0.178382166538,0.0674711189511,0.0,-3.05866635115,3.24921381778,5.59517376713,0.0496789619498,0.0466125412654,0.0,468.16375503446653,470.36189902680854,469.371521731612,470.0315481285207
4.199999999999998,-5.48678902647,3.89478348821,24.6880773019,0.18173626027,0.0705565737192,0.0,-3.1088814136,3.34853978871,5.59188625445,0.0660963315748,0.0596319832612,0.0,443.46935480690803,444.53939797170176,443.93079894013783,445.2782506816467
4.259999999999997,-5.67487454865,4.09869451771,25.0233610205,0.185252622088,0.0743356313694,0.0,-3.16097345876,3.44871486952,5.58398554352,0.0361706381818,0.0689608001269,0.0,443.513204178147,444.28177009222935,444.0765644601675,441.61665932319437
4.319999999999996,-5.86586741186,4.30793731407,25.3543351958,0.187433585888,0.0787174401376,0.0,-3.20581538209,3.52620273967,5.44897770278,0.0367044550013,0.0801258502765,0.0,399.72859138444824,400.74976563832365,401.2606494861772,401.30987206670835
4.379999999999995,-6.06006874135,4.52289341527,25.6827365532,0.189879838734,0.0842642732957,0.0,-3.26804852598,3.63903035522,5.49715925136,0.0478639788886,0.109758540339,0.0,459.7502307704278,462.0991090394675,460.0096478355755,460.8934653271771
4.439999999999993,-6.25788847237,4.74413420626,26.0113417547,0.193033967306,0.0905718398977,0.0,-3.32649064242,3.73580317671,5.4562159169,0.0606194564928,0.093728989961,0.0,433.5426578040552,432.20327581128254,433.33981922660377,434.4128229820267
4.499999999999992,-6.45968456679,4.97197597766,26.3413479772,0.196478561971,0.0957519555129,0.0,-3.40056025647,3.85902952085,5.54311535741,0.0500654904815,0.0643848629603,0.0,475.65182928486615,473.4041228058372,474.17587540519605,473.36627111736135
4.559999999999991,-6.66603492987,5.20726414577,26.6765747104,0.199102911658,0.09986091911,0.0,-3.47816037618,3.98394026312,5.63026576907,0.0264391774558,0.0756223108142,0.0,475.7423766457664,476.6053742649771,476.6216700107428,474.81304150629717
4.6199999999999894,-6.87689614562,5.44960036567,27.014677144,0.200347456085,0.104098276898,0.0,-3.55095625396,4.09388195192,5.63945216368,0.00580022436123,0.0580587807917,0.0,454.26177765050426,452.8544730900523,454.2596957869395,452.6012358560536
4.679999999999988,-7.09210753503,5.69833535431,27.3523795703,0.200792925347,0.107358382905,0.0,-3.62309077538,4.19717095228,5.61717355379,0.0104898350972,0.0455967604828,0.0,444.9410752279471,443.921333627321,443.5701201149558,443.95505765276846
4.739999999999987,-7.31122932334,5.95235927452,27.6843620307,0.202107318877,0.11039920117,0.0,-3.6812982802,4.27038540503,5.44963172883,0.0382954396459,0.0592831378959,0.0,393.6274528722673,394.8943069164158,393.2682600125638,395.83626220843576
4.799999999999986,-7.53529315849,6.21329109939,28.0185533744,0.204872305762,0.113811669886,0.0,-3.78780168854,4.42719085783,5.68830985524,0.0583147552071,0.0515624787843,0.0,521.3980910245243,520.8600019348628,520.2839593268267,521.6848166950135
4.859999999999984,-7.76431433831,6.48096308357,28.354005921,0.208713794665,0.11678008347,0.0,-3.84658629531,4.49549173892,5.49424606765,0.0735147527966,0.0449307885509,0.0,387.79425586811385,387.1725269876658,386.1340205169328,387.5693452812115
4.919999999999983,-7.99802008772,6.75471541706,28.6870070174,0.21257767001,0.119489208203,0.0,-3.94384702269,4.62970854834,5.60470725386,0.0313861875737,0.0455908958842,0.0,486.2478412958509,486.2982854828318,487.9486150646861,484.79499400021444
4.979999999999982,-8.23780970253,7.03687103186,29.0280254797,0.214358440709,0.12299726152,0.0,-4.04941954611,4.77526963042,5.76125465441,0.0260274309357,0.0763357417282,0.0,500.70862282892534,502.94261419396565,502.12008452370804,501.73125297617287
5.0399999999999805,-8.48337939392,7.32664851214,29.3732794216,0.215774974358,0.127311576156,0.0,-4.13666012086,4.88390584971,5.74691255255,0.0182710592232,0.0611205296484,0.0,453.02686312646614,451.80528040094794,453.24655381813074,452.6226343132256
